timestamp,code,name,yf_ticker,market_segment,data_source,last_price,ret_5m,volume_ratio,volatility_2h,rsi_14,ret_1d,market_cap,trailing_pe,price_to_book,roe,dividend_yield,news_sentiment,news_article_count
2026-03-09 11:30:00+09:00,8595,ジャフコ　グループ,8595.T,プライム,intraday_5m,2371.0,0.001055520371543217,0.15306122448979592,0.0015068775462164256,61.72839506172839,-0.01659062629614272,124762251264.0,19.629108,0.90970373,0.04634,5.52,-0.01,20.0
2026-03-09 11:30:00+09:00,8600,トモニホールディングス,8600.T,プライム,intraday_5m,835.0,0.0011990407673860837,0.2191780821917808,0.0025343557882854923,51.85185185185185,-0.07015590200445432,160419217408.0,12.755881,0.5527418,0.046479996,2.9,0.04,20.0
2026-03-09 11:30:00+09:00,8601,大和証券グループ本社,8601.T,プライム,intraday_5m,1408.5,0.000710479573712286,0.04077411729945339,0.0024268673391471306,48.71794871794872,-0.07639344262295078,1947308523520.0,12.917278,1.1357982,0.08713,3.8,0.030000000000000006,20.0
2026-03-09 11:30:00+09:00,8604,野村ホールディングス,8604.T,プライム,intraday_5m,1157.0,0.0004323389537397304,0.0,0.0024739281672046254,47.945205479452056,-0.07180104292017653,3394496102400.0,9.801762,0.92952937,0.09928001,4.33,0.01,20.0
2026-03-09 11:30:00+09:00,8609,岡三証券グループ,8609.T,プライム,intraday_5m,820.0,0.0024449877750611915,0.09033877038895859,0.002386541692813594,46.15384615384615,-0.0639269406392694,164069457920.0,14.764133,0.74814653,0.06526,3.42,0.04,20.0
2026-03-09 11:30:00+09:00,8613,丸三証券,8613.T,プライム,intraday_5m,1006.0,0.0009950248756218638,0.0,0.0018771156010003683,50.0,-0.03732057416267942,66651402240.0,14.630599,1.3505313,0.09097999,3.25,0.05,20.0
2026-03-09 11:30:00+09:00,8614,東洋証券,8614.T,プライム,intraday_5m,726.0,0.0,0.0,0.002318393414880691,50.0,-0.04849279161205766,49307426816.0,18.80342,1.7203629,0.12696,6.55,0.02,20.0
2026-03-09 11:30:00+09:00,8616,東海東京フィナンシャル・ホールディングス,8616.T,プライム,intraday_5m,723.0,0.0,3.8868458274398865,0.0023066509979692627,55.55555555555556,-0.04993429697766094,181950119936.0,14.570738,0.97768635,0.07359,3.94,0.044444444444444446,18.0
2026-03-09 11:30:00+09:00,8622,水戸証券,8622.T,プライム,intraday_5m,694.0,0.0,0.0,0.0031631559467088567,60.869565217391305,-0.03477051460361613,41802321920.0,18.889492,1.0168409,0.07527,6.95,0.01,20.0
2026-03-09 11:25:00+09:00,8624,いちよし証券,8624.T,プライム,intraday_5m,1337.0,0.0014981273408238849,8.428571428571429,0.004084358486938935,44.827586206896555,-0.07345807345807343,42855493632.0,23.697271,1.4966022,0.09239,2.77,0.02,20.0
2026-03-09 11:30:00+09:00,8628,松井証券,8628.T,プライム,intraday_5m,934.0,0.0,0.01084010840108401,0.0016634999529603607,52.94117647058823,-0.023012552301255207,240564486144.0,22.05431,3.0988617,0.17216,5.23,0.02,20.0
2026-03-09 11:30:00+09:00,8630,ＳＯＭＰＯホールディングス,8630.T,プライム,intraday_5m,5647.0,0.0007088428141059921,0.050505050505050504,0.00214314956506253,49.10179640718563,-0.05993008157149993,5070803435520.0,12.418358,1.016803,0.17385,2.5,0.01,20.0
2026-03-09 11:30:00+09:00,8697,日本取引所グループ,8697.T,プライム,intraday_5m,1895.0,-0.0010542962572482883,0.061246810061975944,0.003599346720039156,46.97986577181208,-0.07198824681684624,1947889172480.0,31.035048,6.0783744,0.21275,2.45,0.0,20.0
2026-03-09 11:25:00+09:00,8698,マネックスグループ,8698.T,プライム,intraday_5m,702.0,0.0,0.6291891891891892,0.002157485717652715,38.888888888888886,-0.03438789546079779,176457302016.0,,1.4242847,0.06949,4.21,0.030000000000000006,20.0
2026-03-09 11:30:00+09:00,8706,極東証券,8706.T,プライム,intraday_5m,1736.0,0.0,0.08080808080808081,0.0021005437305221517,50.0,-0.04667764964305332,55380762624.0,12.952324,1.0389785,0.07942,6.04,0.01,20.0
2026-03-09 11:30:00+09:00,8707,岩井コスモホールディングス,8707.T,プライム,intraday_5m,3440.0,0.0014556040756914523,0.0784313725490196,0.0030869301984099966,55.99999999999999,-0.06139154160982263,80801251328.0,9.9009905,1.1405069,0.13328,5.05,0.05,20.0
2026-03-09 11:30:00+09:00,8708,アイザワ証券グループ,8708.T,プライム,intraday_5m,1402.0,0.0,0.1352112676056338,0.0021608962054027654,50.0,-0.03774879890185312,43657195520.0,16.476673,0.95325315,0.04903,1.78,0.02,20.0
2026-03-09 11:25:00+09:00,8713,フィデアホールディングス,8713.T,プライム,intraday_5m,1877.0,0.003206841261357507,0.13953488372093023,0.00274222699168515,50.87719298245614,-0.06056056056056058,33902209024.0,8.432923,0.39561707,0.0367,3.75,0.04,20.0
2026-03-09 11:30:00+09:00,8714,池田泉州ホールディングス,8714.T,プライム,intraday_5m,778.0,0.0012870012870012104,0.2709544988026001,0.001938867297075009,46.666666666666664,-0.07710557532621587,216625496064.0,16.161198,0.8897164,,2.49,0.04,20.0
